,tag,pop,orig_x,orig_y,dest_x,dest_y,leave_time_start,leave_time_end,arrival_time_start,arrival_time_end,take_car,take_transit,take_ondemand,take_walk
8933,person8933,1.0,-85.29064544976505,34.985185650438815,-85.3117136225199,35.035746403744824,0,0,0,0,True,True,True,True
8934,person8934,1.0,-85.28444422165556,35.01504046446833,-85.29006211418786,35.04846901608788,0,0,0,0,True,True,True,True
8935,person8935,1.0,-85.28787804998416,34.99763306757136,-85.30521637031904,35.03378279283087,0,0,0,0,True,True,True,True
8936,person8936,1.0,-85.28676979771824,34.99818321585484,-85.30942000184396,35.0366602631195,0,0,0,0,True,True,True,True
8937,person8937,1.0,-85.28761360779117,34.997875783331445,-85.30392524556987,35.032960630917124,0,0,0,0,True,True,True,True
8938,person8938,1.0,-85.2847311159796,35.01534111081008,-85.30280755738924,35.034388943808274,0,0,0,0,True,True,True,True
8939,person8939,1.0,-85.28537136020027,35.01564334237897,-85.30886122989976,35.03698937627439,0,0,0,0,True,True,True,True
8940,person8940,1.0,-85.2928905219636,34.99956145899676,-85.31239912766294,35.035558550985584,0,0,0,0,True,True,True,True
8941,person8941,1.0,-85.31006651894722,35.005825021382684,-85.28732987947105,35.04799382106774,0,0,0,0,True,True,True,True
8942,person8942,1.0,-85.28346733490122,35.013987625699066,-85.29122946080179,35.04771729885127,0,0,0,0,True,True,True,True
8943,person8943,1.0,-85.28416808855195,35.01379745547697,-85.27779475622641,35.044372031882084,0,0,0,0,True,True,True,True
8944,person8944,1.0,-85.28466849393891,35.01534119264903,-85.30909842288052,35.03650135677426,0,0,0,0,True,True,True,True
8945,person8945,1.0,-85.28321916066824,35.01358512139227,-85.31196195336834,35.03559709066981,0,0,0,0,True,True,True,True
8946,person8946,1.0,-85.28382848611521,35.01500928809357,-85.30746932807862,35.05513227331216,0,0,0,0,True,True,True,True
8947,person8947,1.0,-85.2843100006882,35.01525889154599,-85.3129687213321,35.034402770959254,0,0,0,0,True,True,True,True
8948,person8948,1.0,-85.28714108018237,34.997651349964954,-85.28847908798944,34.98717046929968,0,0,0,0,True,True,True,True
8949,person8949,1.0,-85.28395050152784,35.01522002094674,-85.30872508082619,35.036398931888726,0,0,0,0,True,True,True,True
8950,person8950,1.0,-85.28342588952233,35.01412958034152,-85.29091144209546,35.00846782479195,0,0,0,0,True,True,True,True
8951,person8951,1.0,-85.27767164307022,35.004700457146065,-85.30719276942246,35.035322623055706,0,0,0,0,True,True,True,True
8952,person8952,1.0,-85.29335784520461,34.98665449254973,-85.3183144433701,35.0383466526,0,0,0,0,True,True,True,True
8953,person8953,1.0,-85.2878847421989,34.99811209782881,-85.2773851192392,34.98945086342659,0,0,0,0,True,True,True,True
8954,person8954,1.0,-85.28933548607161,34.996024090532,-85.31776814498312,35.036617490685984,0,0,0,0,True,True,True,True
8955,person8955,1.0,-85.29881870821863,35.00455033353274,-85.3105370141526,35.05045126060454,0,0,0,0,True,True,True,True
8956,person8956,1.0,-85.28468380119457,35.00469524037165,-85.2936428929747,35.01555409697535,0,0,0,0,True,True,True,True
8957,person8957,1.0,-85.28720647523198,34.997203135390976,-85.28910208321847,34.9878344774375,0,0,0,0,True,True,True,True
8958,person8958,1.0,-85.28387626971467,35.01443108268855,-85.31455358495475,35.032721220551366,0,0,0,0,True,True,True,True
8959,person8959,1.0,-85.2772147155447,35.00465772298344,-85.30690953191599,35.0353372923602,0,0,0,0,True,True,True,True
8960,person8960,1.0,-85.27954529289642,34.99434243273997,-85.30921404700493,35.03691504376154,0,0,0,0,True,True,True,True
8961,person8961,1.0,-85.28860111210048,34.995698816650815,-85.31138086840214,35.0563325268535,0,0,0,0,True,True,True,True
8962,person8962,1.0,-85.31242082451627,35.00706910999333,-85.28521593124344,35.052072307082696,0,0,0,0,True,True,True,True
8963,person8963,1.0,-85.2880198211744,34.98923267971496,-85.28140253738341,35.000455762006006,0,0,0,0,True,True,True,True
8964,person8964,1.0,-85.29906419444993,35.01955850266128,-85.31552612846832,35.03679125262863,0,0,0,0,True,True,True,True
8965,person8965,1.0,-85.28860779369623,34.99566382406477,-85.30891522308531,35.03179803921324,0,0,0,0,True,True,True,True
8966,person8966,1.0,-85.31214348441083,35.00687558566651,-85.30608316923703,35.035587015809654,0,0,0,0,True,True,True,True
8967,person8967,1.0,-85.28776552065833,34.99781358772895,-85.30728543044414,35.035754888598355,0,0,0,0,True,True,True,True
8968,person8968,1.0,-85.29909165608373,35.020470246266264,-85.30899065219131,35.05172166377422,0,0,0,0,True,True,True,True
8969,person8969,1.0,-85.30927513773175,35.0053304757505,-85.28960646807677,35.04902584552695,0,0,0,0,True,True,True,True
8970,person8970,1.0,-85.28011839640409,34.99470909249158,-85.30576331542576,35.030789997759925,0,0,0,0,True,True,True,True
8971,person8971,1.0,-85.28735269523717,34.99743429426326,-85.30915679735979,35.03384293176248,0,0,0,0,True,True,True,True
8972,person8972,1.0,-85.28387889478067,35.015377680466116,-85.278847481013,35.04589399861517,0,0,0,0,True,True,True,True
8973,person8973,1.0,-85.29830357376903,35.02007039477133,-85.28991995978332,35.047410622643014,0,0,0,0,True,True,True,True
8974,person8974,1.0,-85.28387173602306,35.015419157795975,-85.30452502636355,35.05520569997699,0,0,0,0,True,True,True,True
8975,person8975,1.0,-85.28816863928404,34.99784990728992,-85.30438829416921,35.03287611183838,0,0,0,0,True,True,True,True
8976,person8976,1.0,-85.28447021630186,35.015310305240206,-85.31224921391758,35.035222987116455,0,0,0,0,True,True,True,True
8977,person8977,1.0,-85.30971349314187,35.004483633121204,-85.30652282256197,35.029056346729284,0,0,0,0,True,True,True,True
8978,person8978,1.0,-85.28817790168604,34.995482987140896,-85.29415846851745,35.044825829068586,0,0,0,0,True,True,True,True
8979,person8979,1.0,-85.28526182022479,35.0159784574105,-85.28084711949424,35.05550730901835,0,0,0,0,True,True,True,True
8980,person8980,1.0,-85.28895684274791,34.995924046048664,-85.30840639611355,35.03265112039976,0,0,0,0,True,True,True,True
8981,person8981,1.0,-85.29911689088263,35.01950930951256,-85.29034620626148,35.04734318423672,0,0,0,0,True,True,True,True
8982,person8982,1.0,-85.28735745677604,34.997895023174244,-85.28169914533358,35.00110288849306,0,0,0,0,True,True,True,True
8983,person8983,1.0,-85.28722336047787,34.997941756296186,-85.3091642054517,35.03682428637772,0,0,0,0,True,True,True,True
8984,person8984,1.0,-85.284800093582,35.01574296561967,-85.30997329140246,35.03469329105167,0,0,0,0,True,True,True,True
8985,person8985,1.0,-85.2779330371943,34.9977746669127,-85.29107207912764,34.99570675583479,0,0,0,0,True,True,True,True
8986,person8986,1.0,-85.28791033212876,34.99815445456718,-85.31125475465217,35.036744646024566,0,0,0,0,True,True,True,True
8987,person8987,1.0,-85.27731101616969,34.99912112555747,-85.29286455857535,35.01484972238877,0,0,0,0,True,True,True,True
8988,person8988,1.0,-85.27743842021562,34.999001760690355,-85.30651446830552,35.02916732676666,0,0,0,0,True,True,True,True
8989,person8989,1.0,-85.28334390485502,35.014246857215795,-85.29055423222988,35.049812895077,0,0,0,0,True,True,True,True
8990,person8990,1.0,-85.28013646299115,34.99409821515903,-85.28066140340727,35.04426991390886,0,0,0,0,True,True,True,True
8991,person8991,1.0,-85.27982691454478,35.00016421404617,-85.29007990887271,35.04893504940361,0,0,0,0,True,True,True,True
8992,person8992,1.0,-85.28325340337763,35.01435081602029,-85.29799182280843,35.048323782844385,0,0,0,0,True,True,True,True
8993,person8993,1.0,-85.27996272384816,34.99360304914855,-85.30676582022906,35.03217133128909,0,0,0,0,True,True,True,True
8994,person8994,1.0,-85.29640631427745,35.00423708791454,-85.31458803522182,35.03555101433623,0,0,0,0,True,True,True,True
8995,person8995,1.0,-85.28711560488965,34.99711707784362,-85.31435529068149,35.03590269774706,0,0,0,0,True,True,True,True
8996,person8996,1.0,-85.29241577622165,34.99212004507547,-85.30814350311097,35.042576703274094,0,0,0,0,True,True,True,True
8997,person8997,1.0,-85.2801230985791,34.99876336978304,-85.30645767747853,35.03536294950075,0,0,0,0,True,True,True,True
8998,person8998,1.0,-85.2841949249328,35.014519130439666,-85.29576887588438,34.98795967897148,0,0,0,0,True,True,True,True
8999,person8999,1.0,-85.30862227823701,35.0059611924195,-85.29093257257122,35.04724536904979,0,0,0,0,True,True,True,True
9000,person9000,1.0,-85.28888274096572,34.99658172974172,-85.30640486099806,35.02920127150132,0,0,0,0,True,True,True,True
9001,person9001,1.0,-85.28380444266861,35.01546152173784,-85.27984687038345,35.04483796044351,0,0,0,0,True,True,True,True
9002,person9002,1.0,-85.27996081771046,34.99439983461739,-85.2871665048756,34.990396935648526,0,0,0,0,True,True,True,True
9003,person9003,1.0,-85.28443099917786,35.014865211708226,-85.30888431443702,35.03679799440274,0,0,0,0,True,True,True,True
9004,person9004,1.0,-85.3109655558618,35.00752565804995,-85.28676392209613,35.04662550630402,0,0,0,0,True,True,True,True
9005,person9005,1.0,-85.28405131287178,35.01555961194597,-85.27958276950936,35.04505953427836,0,0,0,0,True,True,True,True
9006,person9006,1.0,-85.27812818994266,34.998235403642035,-85.31766313519933,35.03689415851331,0,0,0,0,True,True,True,True
9007,person9007,1.0,-85.28795980463308,34.99844895142473,-85.30821563098135,35.03608073474702,0,0,0,0,True,True,True,True
9008,person9008,1.0,-85.29484685479568,35.008416866347304,-85.29516727531407,35.01323561732345,0,0,0,0,True,True,True,True
9009,person9009,1.0,-85.29517415988231,35.00914559387958,-85.290328414638,35.04837378879861,0,0,0,0,True,True,True,True
9010,person9010,1.0,-85.3121417087331,35.007324931140836,-85.30668084257623,35.03578508417138,0,0,0,0,True,True,True,True
9011,person9011,1.0,-85.3118354090876,35.0073080263934,-85.28565324437895,35.05273164802591,0,0,0,0,True,True,True,True
9012,person9012,1.0,-85.2991098704691,35.003891626915745,-85.31627317206897,35.032974037792364,0,0,0,0,True,True,True,True
9013,person9013,1.0,-85.28840051370636,34.99771379042272,-85.31842136962887,35.034373419944835,0,0,0,0,True,True,True,True
9014,person9014,1.0,-85.28383055215384,35.01545168818789,-85.303361161482,35.03431178925411,0,0,0,0,True,True,True,True
9015,person9015,1.0,-85.28318072073148,35.01407237749304,-85.31583055902087,35.02819376865484,0,0,0,0,True,True,True,True
9016,person9016,1.0,-85.28753833038081,34.99827177628747,-85.3116067024316,35.03713493161393,0,0,0,0,True,True,True,True
9017,person9017,1.0,-85.2883845224168,34.99617179896249,-85.3119121080072,35.035114046429484,0,0,0,0,True,True,True,True
9018,person9018,1.0,-85.28451190167154,35.01545173969693,-85.29128205417493,35.05022172232807,0,0,0,0,True,True,True,True
9019,person9019,1.0,-85.30945709962344,35.00592285350011,-85.31239287449255,35.03529032832865,0,0,0,0,True,True,True,True
9020,person9020,1.0,-85.2905880245243,34.987849635476096,-85.28997581391899,35.04942132459192,0,0,0,0,True,True,True,True
9021,person9021,1.0,-85.29859151529284,35.00412603539626,-85.31655106160935,35.03335230092477,0,0,0,0,True,True,True,True
9022,person9022,1.0,-85.2854652545202,35.01540554423582,-85.28889679040702,35.029391063279725,0,0,0,0,True,True,True,True
9023,person9023,1.0,-85.3096935215068,35.00411206610104,-85.30606528302361,35.029343746496906,0,0,0,0,True,True,True,True
9024,person9024,1.0,-85.28864976195773,34.99641672336103,-85.28319889720541,34.99770118469479,0,0,0,0,True,True,True,True
9025,person9025,1.0,-85.28501012250165,35.015378313753146,-85.28984315946154,35.04881483284883,0,0,0,0,True,True,True,True
9026,person9026,1.0,-85.27891632938085,35.00330500061229,-85.30316160663654,35.031963797945004,0,0,0,0,True,True,True,True
9027,person9027,1.0,-85.28729959516262,34.99843500375777,-85.28329444298608,34.9969689741735,0,0,0,0,True,True,True,True
9028,person9028,1.0,-85.28736772739171,34.99759323685926,-85.31469786994766,35.035542853429384,0,0,0,0,True,True,True,True
9029,person9029,1.0,-85.28819651773328,34.99648133682014,-85.279048239163,34.99861927106945,0,0,0,0,True,True,True,True
9030,person9030,1.0,-85.28025367049742,34.99465110910982,-85.30930492413147,35.036661058376104,0,0,0,0,True,True,True,True
9031,person9031,1.0,-85.2977942502262,35.018978556502304,-85.29016173932696,35.04850108204576,0,0,0,0,True,True,True,True
9032,person9032,1.0,-85.28843435308221,34.99892137395564,-85.30331239598183,35.033962921810755,0,0,0,0,True,True,True,True
9033,person9033,1.0,-85.2875676953304,34.99734279050679,-85.305316516345,35.033557187814175,0,0,0,0,True,True,True,True
9034,person9034,1.0,-85.28420955335481,35.01501224924437,-85.30699996109993,35.0547876850001,0,0,0,0,True,True,True,True
9035,person9035,1.0,-85.28919139343682,34.99544153720462,-85.31697034953926,35.03702648256118,0,0,0,0,True,True,True,True
9036,person9036,1.0,-85.28807447043336,34.99669675005675,-85.31725244149291,35.03668741980801,0,0,0,0,True,True,True,True
9037,person9037,1.0,-85.28434076826491,35.01556954014426,-85.31290271255082,35.03427273387079,0,0,0,0,True,True,True,True
9038,person9038,1.0,-85.28363344919097,35.01565058367427,-85.3121195584436,35.03594225372114,0,0,0,0,True,True,True,True
9039,person9039,1.0,-85.29036366507127,34.98839852500197,-85.30914214090531,35.03642637464593,0,0,0,0,True,True,True,True
9040,person9040,1.0,-85.28733658920771,34.99895902823697,-85.30889716338937,35.036439370975955,0,0,0,0,True,True,True,True
9041,person9041,1.0,-85.28544952255153,35.016039788125546,-85.30042540933641,35.04733966925589,0,0,0,0,True,True,True,True
9042,person9042,1.0,-85.2832546294112,35.013912145444,-85.2905074558449,35.04895930542275,0,0,0,0,True,True,True,True
9043,person9043,1.0,-85.29608834883904,35.00426442016317,-85.2946673860852,35.013385709932194,0,0,0,0,True,True,True,True
9044,person9044,1.0,-85.28805199735727,34.98931909454307,-85.2812343398371,35.0003886658544,0,0,0,0,True,True,True,True
9045,person9045,1.0,-85.29545743503327,35.008702682828805,-85.28987814863014,35.048811349722136,0,0,0,0,True,True,True,True
9046,person9046,1.0,-85.29507333781477,35.01276387674636,-85.29444001399614,35.01558145857835,0,0,0,0,True,True,True,True
9047,person9047,1.0,-85.27758040071957,34.998320841636136,-85.30842045752101,35.04319981281287,0,0,0,0,True,True,True,True
9048,person9048,1.0,-85.28673699139834,34.989014098798776,-85.30336972104361,35.03234085013178,0,0,0,0,True,True,True,True
9049,person9049,1.0,-85.2981010884468,35.01928541616479,-85.29395451152074,35.01581007457864,0,0,0,0,True,True,True,True
9050,person9050,1.0,-85.28348352418004,35.01446040395876,-85.29033417281742,35.04900799930248,0,0,0,0,True,True,True,True
9051,person9051,1.0,-85.28434839526315,35.01524900894005,-85.30606904532807,35.029433429155034,0,0,0,0,True,True,True,True
9052,person9052,1.0,-85.28451062988107,35.01572600587443,-85.30852210971746,35.036091754393574,0,0,0,0,True,True,True,True
9053,person9053,1.0,-85.29657199352356,35.007199141660905,-85.2901060137489,35.04827052254476,0,0,0,0,True,True,True,True
9054,person9054,1.0,-85.31115090064502,35.03441779542005,-85.28848768759062,34.988335859403165,0,0,0,0,True,True,True,True
9055,person9055,1.0,-85.28440891444346,35.01551981757212,-85.31202679184965,35.04536999219674,0,0,0,0,True,True,True,True
9056,person9056,1.0,-85.28818464895986,34.996664008700485,-85.29062200132749,35.04682349641242,0,0,0,0,True,True,True,True
9057,person9057,1.0,-85.28424604201071,35.01597635619769,-85.28056689177865,35.007798116911644,0,0,0,0,True,True,True,True
9058,person9058,1.0,-85.28723638065182,34.99781727450985,-85.29149170218051,35.02261519775211,0,0,0,0,True,True,True,True
9059,person9059,1.0,-85.27665263352857,34.999182432005185,-85.31233073499658,35.03520004635272,0,0,0,0,True,True,True,True
9060,person9060,1.0,-85.28508279257184,35.01542698108472,-85.31429546550034,35.033763545988194,0,0,0,0,True,True,True,True
9061,person9061,1.0,-85.28525771482057,35.01561438552361,-85.3113979854179,35.036279644899984,0,0,0,0,True,True,True,True
9062,person9062,1.0,-85.28083043260735,34.99268395706384,-85.28860044335671,35.010358508080486,0,0,0,0,True,True,True,True
9063,person9063,1.0,-85.28832270659146,34.99795517933723,-85.29402869789853,35.015348605456815,0,0,0,0,True,True,True,True
9064,person9064,1.0,-85.28736690945283,34.99721568314686,-85.31458854497676,35.03213284722192,0,0,0,0,True,True,True,True
9065,person9065,1.0,-85.28426284098444,35.01524422863385,-85.27802747692445,35.04669172184643,0,0,0,0,True,True,True,True
9066,person9066,1.0,-85.28401461340925,35.01507358777055,-85.28250258892776,35.0138398592301,0,0,0,0,True,True,True,True
9067,person9067,1.0,-85.2981181830167,35.00611720483708,-85.29319216237607,35.0030603625319,0,0,0,0,True,True,True,True
9068,person9068,1.0,-85.28786004555361,34.9974293611784,-85.28998781160783,35.04844572042576,0,0,0,0,True,True,True,True
9069,person9069,1.0,-85.28433630462091,35.01508638304638,-85.30583642854593,35.029148495035585,0,0,0,0,True,True,True,True
9070,person9070,1.0,-85.2984806704856,35.01936739593128,-85.29378097760852,35.015874896709136,0,0,0,0,True,True,True,True
9071,person9071,1.0,-85.29913086023298,35.0037750945923,-85.31693074882409,35.03379864352979,0,0,0,0,True,True,True,True
9072,person9072,1.0,-85.28413023584162,35.01542751903514,-85.2784665981273,35.04519519206921,0,0,0,0,True,True,True,True
9073,person9073,1.0,-85.28491246641623,35.01630950122016,-85.29003897750894,35.04822810205999,0,0,0,0,True,True,True,True
9074,person9074,1.0,-85.28741206084065,34.997714936606485,-85.3040964829204,35.03274795933469,0,0,0,0,True,True,True,True
9075,person9075,1.0,-85.2903842047167,34.98753373645251,-85.31245696195933,35.03580433971361,0,0,0,0,True,True,True,True
9076,person9076,1.0,-85.30975512519012,35.00421634193584,-85.30611172948933,35.02908695633712,0,0,0,0,True,True,True,True
9077,person9077,1.0,-85.28803366288291,34.99720309030717,-85.31405878744368,35.0355811831416,0,0,0,0,True,True,True,True
9078,person9078,1.0,-85.28414175172608,35.01585770666211,-85.29571510554511,35.04595280876275,0,0,0,0,True,True,True,True
9079,person9079,1.0,-85.28787979185836,34.989539505438835,-85.28139733463834,35.00073567247973,0,0,0,0,True,True,True,True
9080,person9080,1.0,-85.28445293118567,35.014950132413134,-85.31241738868978,35.04563143908793,0,0,0,0,True,True,True,True
9081,person9081,1.0,-85.28366113599901,35.01530659868023,-85.28041532526781,35.045137833626974,0,0,0,0,True,True,True,True
9082,person9082,1.0,-85.28328498879567,35.01467099600958,-85.28822720182951,35.02924233818042,0,0,0,0,True,True,True,True
9083,person9083,1.0,-85.29653988001725,34.989179774279386,-85.30845204762012,35.03239652923902,0,0,0,0,True,True,True,True
9084,person9084,1.0,-85.27992102022976,34.993650337924464,-85.30340459439235,35.03425180539991,0,0,0,0,True,True,True,True
9085,person9085,1.0,-85.29402066038517,35.00887261130166,-85.29489093527707,35.01336667707613,0,0,0,0,True,True,True,True
9086,person9086,1.0,-85.28805441374729,34.997169495070786,-85.29069451051544,35.047261146838025,0,0,0,0,True,True,True,True
9087,person9087,1.0,-85.28728929009704,34.99686259158227,-85.30821454253922,35.034070101373885,0,0,0,0,True,True,True,True
9088,person9088,1.0,-85.27878654279647,34.99562942655593,-85.31222920606366,35.03525685291113,0,0,0,0,True,True,True,True
9089,person9089,1.0,-85.2877569527862,34.99750207149278,-85.30457786233163,35.034466281677936,0,0,0,0,True,True,True,True
9090,person9090,1.0,-85.28713531546012,34.99765892154889,-85.30707269484468,35.035793845548284,0,0,0,0,True,True,True,True
9091,person9091,1.0,-85.28743184412275,34.99799527752981,-85.31132661594933,35.037288668828836,0,0,0,0,True,True,True,True
9092,person9092,1.0,-85.29866264776318,35.00819156333103,-85.27961170759032,35.04431531935376,0,0,0,0,True,True,True,True
9093,person9093,1.0,-85.28841815658387,34.997855261118396,-85.31831312464747,35.034736683374895,0,0,0,0,True,True,True,True
9094,person9094,1.0,-85.28486121070844,35.01443654191583,-85.30603657827466,35.02883632344972,0,0,0,0,True,True,True,True
9095,person9095,1.0,-85.28464991410863,35.01597140170348,-85.30878969047069,35.03389727843475,0,0,0,0,True,True,True,True
9096,person9096,1.0,-85.28838209915499,34.998271568270795,-85.30811057196621,35.03653668872577,0,0,0,0,True,True,True,True
9097,person9097,1.0,-85.28207985696656,34.99071099875577,-85.28997315702954,34.991680405449976,0,0,0,0,True,True,True,True
9098,person9098,1.0,-85.28349666637074,35.01447692536177,-85.28967609791043,35.04830010402426,0,0,0,0,True,True,True,True
9099,person9099,1.0,-85.28757581198015,34.99757213796814,-85.30405830420213,35.03267695238412,0,0,0,0,True,True,True,True
9100,person9100,1.0,-85.2885327970711,34.99842428875859,-85.3035917772538,35.03424313154873,0,0,0,0,True,True,True,True
9101,person9101,1.0,-85.28633847603577,34.98896479353521,-85.30887610560505,35.03386295816267,0,0,0,0,True,True,True,True
9102,person9102,1.0,-85.2875385236553,34.997438048292665,-85.31378434370976,35.032478631053365,0,0,0,0,True,True,True,True
9103,person9103,1.0,-85.27899596613922,35.00203443973791,-85.30559594451971,35.02932903676017,0,0,0,0,True,True,True,True
9104,person9104,1.0,-85.2875174917518,34.989405560072036,-85.31446571660254,35.03308498085288,0,0,0,0,True,True,True,True
9105,person9105,1.0,-85.28565635094182,35.01586151374772,-85.28104137018065,35.055368828800226,0,0,0,0,True,True,True,True
9106,person9106,1.0,-85.27748025203526,34.99709852855073,-85.31004561020235,35.05125463893537,0,0,0,0,True,True,True,True
9107,person9107,1.0,-85.2838161091177,35.01413576277877,-85.31212718816036,35.03559364276871,0,0,0,0,True,True,True,True
9108,person9108,1.0,-85.28670321250907,34.998231353283586,-85.31133457866383,35.03594035146418,0,0,0,0,True,True,True,True
9109,person9109,1.0,-85.2942532538969,35.008566795287535,-85.27976165952695,35.04455134682863,0,0,0,0,True,True,True,True
9110,person9110,1.0,-85.31151339788792,35.00711561769845,-85.29568996364725,35.045526813959064,0,0,0,0,True,True,True,True
9111,person9111,1.0,-85.28422799749423,35.01399503268389,-85.31471143048589,35.03250186760489,0,0,0,0,True,True,True,True
9112,person9112,1.0,-85.31053129321174,35.00618414808876,-85.28698282403198,35.048062544434636,0,0,0,0,True,True,True,True
9113,person9113,1.0,-85.2773187636304,34.99918118710017,-85.30639154761175,35.029016003222104,0,0,0,0,True,True,True,True
9114,person9114,1.0,-85.282633752105,35.01398114992381,-85.28463665241279,34.99479064494333,0,0,0,0,True,True,True,True
9115,person9115,1.0,-85.28551106676278,35.015668438672044,-85.3094645239442,35.036232574843595,0,0,0,0,True,True,True,True
9116,person9116,1.0,-85.28738598939528,34.99768832061994,-85.28945645971977,35.04894561596201,0,0,0,0,True,True,True,True
9117,person9117,1.0,-85.28557740485543,35.01615902704506,-85.2796802256623,35.045134564529995,0,0,0,0,True,True,True,True
9118,person9118,1.0,-85.29592165764508,34.988973929624194,-85.28942287258006,34.985769846162626,0,0,0,0,True,True,True,True
9119,person9119,1.0,-85.277084477626,35.004514988945246,-85.30648285374873,35.035922167097816,0,0,0,0,True,True,True,True
9120,person9120,1.0,-85.28389285107446,35.01560176232143,-85.27764130018012,35.046024792229666,0,0,0,0,True,True,True,True
9121,person9121,1.0,-85.28611736521461,35.005065491610644,-85.3166580310477,35.033808769549005,0,0,0,0,True,True,True,True
9122,person9122,1.0,-85.29623120405364,34.98937668623222,-85.2887622890623,34.98510474674355,0,0,0,0,True,True,True,True
9123,person9123,1.0,-85.28907790032838,34.99622457948638,-85.31753061373975,35.037222835860895,0,0,0,0,True,True,True,True
9124,person9124,1.0,-85.28346029918269,35.01392094895374,-85.31629537912768,35.03306027064144,0,0,0,0,True,True,True,True
9125,person9125,1.0,-85.29469496348912,35.01256728479672,-85.29403725491234,35.01582471165681,0,0,0,0,True,True,True,True
9126,person9126,1.0,-85.28419439583043,35.01407172605226,-85.29493395519626,35.04540054791558,0,0,0,0,True,True,True,True
9127,person9127,1.0,-85.27994231320784,34.9939093485723,-85.30880856800091,35.03641122185915,0,0,0,0,True,True,True,True
9128,person9128,1.0,-85.28839936719609,34.99626905084103,-85.31218200263216,35.03570165735377,0,0,0,0,True,True,True,True
9129,person9129,1.0,-85.2840720137233,35.015067444175415,-85.29378244952626,35.00559164730789,0,0,0,0,True,True,True,True
9130,person9130,1.0,-85.29564898765943,35.00401895084181,-85.2946161900506,35.013926763141185,0,0,0,0,True,True,True,True
9131,person9131,1.0,-85.2987382041074,35.00844180678279,-85.30846713886314,35.03682560349684,0,0,0,0,True,True,True,True
9132,person9132,1.0,-85.28410166465933,35.01550992392774,-85.30909541381548,35.03600820563887,0,0,0,0,True,True,True,True
9133,person9133,1.0,-85.28252142734247,34.99068551539491,-85.2814727591855,35.000822195234335,0,0,0,0,True,True,True,True
9134,person9134,1.0,-85.28302522698057,35.013391188118256,-85.29104583578976,35.048133604130285,0,0,0,0,True,True,True,True
9135,person9135,1.0,-85.31026635224876,35.006691011255135,-85.29039921153422,35.04890417944959,0,0,0,0,True,True,True,True
9136,person9136,1.0,-85.285273689136,35.0159492723021,-85.31462744906511,35.03603870401601,0,0,0,0,True,True,True,True
9137,person9137,1.0,-85.28354892641521,35.01432193969062,-85.30865704861405,35.03653315702701,0,0,0,0,True,True,True,True
9138,person9138,1.0,-85.28436029321752,35.01560219563317,-85.29137072160592,35.048209608806005,0,0,0,0,True,True,True,True
9139,person9139,1.0,-85.27929819239621,34.994261677251664,-85.29730325352027,35.04638435408754,0,0,0,0,True,True,True,True
9140,person9140,1.0,-85.28877561193289,34.99719533855184,-85.29097239601377,35.047090542851805,0,0,0,0,True,True,True,True
9141,person9141,1.0,-85.28404306299872,35.01517899244308,-85.2901570157297,35.04910122708034,0,0,0,0,True,True,True,True
9142,person9142,1.0,-85.2846545278552,35.01465262391104,-85.30288947653548,35.03454203482806,0,0,0,0,True,True,True,True
9143,person9143,1.0,-85.28933212651131,34.99547765795623,-85.2947724428324,35.012377011607185,0,0,0,0,True,True,True,True
9144,person9144,1.0,-85.2876502617085,35.027381698352265,-85.29402309118349,35.00931456916087,0,0,0,0,True,True,True,True
9145,person9145,1.0,-85.28476802354163,35.01546007603599,-85.29015045924665,35.04852354290804,0,0,0,0,True,True,True,True
9146,person9146,1.0,-85.28793966836172,34.99833944718689,-85.3030734550168,35.03273716539665,0,0,0,0,True,True,True,True
9147,person9147,1.0,-85.27815960236741,34.996260038347515,-85.31452258342478,35.03284664240819,0,0,0,0,True,True,True,True
9148,person9148,1.0,-85.29071412283439,34.985977013894626,-85.28846590206236,35.04659249060933,0,0,0,0,True,True,True,True
9149,person9149,1.0,-85.28478780075028,35.0156782002895,-85.30585358573441,35.02956244543555,0,0,0,0,True,True,True,True
9150,person9150,1.0,-85.28451448127379,35.01493176346399,-85.30575372794576,35.029118745197934,0,0,0,0,True,True,True,True
9151,person9151,1.0,-85.28722034434746,34.98924445644272,-85.3046583790064,35.034055823455674,0,0,0,0,True,True,True,True
9152,person9152,1.0,-85.31147781615388,35.008701517689424,-85.30918110733124,35.03204960993893,0,0,0,0,True,True,True,True
9153,person9153,1.0,-85.28840626324751,34.99665612961213,-85.30685289708283,35.03594775710895,0,0,0,0,True,True,True,True
9154,person9154,1.0,-85.28827767673457,34.995863229371054,-85.29016507072808,35.04828742415781,0,0,0,0,True,True,True,True
9155,person9155,1.0,-85.29835162898394,35.006207315366076,-85.28974146107886,35.04883923477255,0,0,0,0,True,True,True,True
9156,person9156,1.0,-85.28355575576016,35.01366962254689,-85.27833246266414,35.04477364256472,0,0,0,0,True,True,True,True
9157,person9157,1.0,-85.2841457103619,35.0150386811515,-85.31786593750554,35.02937490845088,0,0,0,0,True,True,True,True
9158,person9158,1.0,-85.2773297932637,34.99851667809312,-85.30842496762843,35.0336422114195,0,0,0,0,True,True,True,True
9159,person9159,1.0,-85.29798106135951,35.01930914511171,-85.28977184451678,35.04874830184241,0,0,0,0,True,True,True,True
9160,person9160,1.0,-85.28794597141668,34.99746849607288,-85.31498289744646,35.03228815071443,0,0,0,0,True,True,True,True
